1-1.lvl,1-2.lvl,1-3.lvl,1-4.lvl,1-5.lvl,1-6.lvl,1-7.lvl,1-8.lvl,1-9.lvl,1-10.lvl,1-11.lvl,1-12.lvl,1-13.lvl,1-14.lvl,1-15.lvl,1-16.lvl,1-17.lvl,1-18.lvl,1-19.lvl,1-20.lvl,2-0.lvl,2-1.lvl,2-2.lvl,2-3.lvl,2-4.lvl,2-5.lvl,2-6.lvl,2-7.lvl,2-8.lvl,2-9.lvl,2-10.lvl,2-11.lvl,2-12.lvl,2-13.lvl,2-14.lvl,2-15.lvl,2-16.lvl,2-17.lvl,2-18.lvl,2-19.lvl,3-1.lvl,3-2.lvl,3-3.lvl,3-4.lvl,3-5.lvl,3-6.lvl,3-7.lvl,3-8.lvl,3-9.lvl,3-10.lvl,3-11.lvl,3-12.lvl,3-13.lvl,3-14.lvl,3-15.lvl,3-16.lvl,3-17.lvl,3-18.lvl,3-19.lvl,..,3-20.lvl,4-1hub.lvl,4b-1.lvl,4b-2.lvl,4b-3.lvl,4b-4.lvl,4b-5.lvl,4b-6.lvl,4b-7.lvl,4b-8.lvl,4b-9.lvl,4b-10.lvl,4b-11.lvl,4b-12.lvl,4b-13.lvl,4b-14.lvl,4b-15.lvl,5b-1.lvl,5b-2.lvl,5b-3.lvl,5b-7.lvl,5b-8.lvl,5b-9.lvl,5bxd-1.lvl,5bxd-2.lvl,5bxd-6.lvl,,,,,,,,,,,,,,,,
..,,1xd-1.lvl,,,1xd-3.lvl,,,,,,,1xd-4.lvl,1xd-5.lvl,,,,,,,,2xd-1.lvl,,,,2xd-2.lvl,,,,,,,,2xd-4.lvl,,,,,2xd-5.lvl,,,,3xd-1.lvl,,,,3xd-3.lvl,,,,,3xd-6.lvl,,3xd-7.lvl,3xd-8.lvl,3xd-9.lvl,,,,,,4c-1.lvl,,4bx-1.lvl,,,,,,,4bx-3.lvl,4bx-6.lvl,4bx-5.lvl,4bx-4.lvl,,,4bx-7.lvl,,,,,,,5bxd-3.lvl,,,,,,,,,,,,,,,,,,
..,,1xd-2.lvl,,,,,,,,,,,1xd-6.lvl,,,,,,,,,,,,2xd-3.lvl,,,,,,,,,,,,,,,,,3xd-2.lvl,,,,3xd-4.lvl,,,,,,,,,,,,,,,4c-2.lvl,,,,,,,,,,,,,,,4bx-8.lvl,,,,,,,,,,,,,,,,,,,,,,,,,
..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3xd-5.lvl,,,,,,,,,,,,,,,4c-3.lvl,4cx-1.lvl,,,,,,,,,,,,,,4bx-9.lvl,,,,,,,,,,5cx-11.lvl,,,,,,,,,,,,,,,
..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c-4.lvl,4cx-2.lvl,4cx-3.lvl,,4cx-4.lvl,4cx-5.lvl,4cx-6.lvl,,,4cx-9.lvl,,,,,,,,,,,,,,,,5cx-10.lvl,,,,,,,,,,,,,,,
..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c-5.lvl,4c-6.lvl,4c-7.lvl,4c-8.lvl,4c-9.lvl,4c-10.lvl,4c-11.lvl,4c-12.lvl,4c-13.lvl,4c-14.lvl,4c-15.lvl,,,5cx-1.lvl,5cx-2.lvl,,,5cx-3.lvl,5cx-4.lvl,5cx-5.lvl,,,,5cx-8.lvl,,5cx-9.lvl,5cx-12.lvl,,,,,,,,,,,,,,
..,,,,,,,,,,,,,,6x-6.lvl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4cx-7.lvl,,,,5c-1.lvl,5c-2.lvl,5c-3.lvl,5c-4.lvl,5c-5.lvl,5c-6.lvl,5c-7.lvl,5c-8.lvl,5c-9.lvl,5c-10.lvl,5c-11.lvl,5c-12.lvl,5c-13.lvl,5c-14.lvl,5c-15.lvl,5c-16.lvl,5c-17.lvl,5c-18.lvl,5c-19.lvl,5c-20.lvl,5c-21.lvl,,,,,,,,,,
..,,,,,,,,,,,,,,6x-5.lvl,6x-4.lvl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4cx-8.lvl,,,,,,,,,,,,,,5cx-6.lvl,5cx-7.lvl,,,,,,,,,,,,,,,,,,,
..,,1d-0.lvl,,,,,6x-7.lvl,,,,,,6x-1.lvl,6x-2.lvl,6x-3.lvl,,6x-8.lvl,,,,,,,,,,,,,,,,,,,,,,,,,,,,8x-7.lvl,,,,,,8x-8.lvl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
..,,1d-1.lvl,1d-2.lvl,1d-3.lvl,1d-4.lvl,1d-5.lvl,1d-6.lvl,1d-7.lvl,1d-8.lvl,1d-9.lvl,1d-10.lvl,1d-11.lvl,1d-12.lvl,1d-13.lvl,1d-14.lvl,1d-15.lvl,1d-16.lvl,1d-17.lvl,1d-18.lvl,1d-19.lvl,1d-20.lvl,2d-0.lvl,2d-1.lvl,2d-2.lvl,2d-3.lvl,2d-4.lvl,2d-5.lvl,2d-6.lvl,2d-7.lvl,2d-8.lvl,2d-9.lvl,2d-10.lvl,2d-11.lvl,2d-12.lvl,2d-13.lvl,2d-14.lvl,2d-15.lvl,2d-16.lvl,2d-17.lvl,2d-18.lvl,2d-19.lvl,3d-1.lvl,3d-2.lvl,3d-3.lvl,3d-4.lvl,3d-5.lvl,3d-6.lvl,3d-7.lvl,3d-8.lvl,3d-9.lvl,3d-10.lvl,3d-11.lvl,3d-12.lvl,3d-13.lvl,3d-14.lvl,3d-15.lvl,3d-16.lvl,3d-17.lvl,3d-18.lvl,3d-19.lvl,3d-20.lvl,3d-21.lvl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
..,,,,,,,,,,,,,,,,,,,,,,,,,,7x-1.lvl,7x-4.lvl,7x-5.lvl,7x-3.lvl,7x-2.lvl,7x-6.lvl,,,,,,,,,,,,,,,,,8x-6.lvl,8x-5.lvl,8x-4.lvl,8x-3.lvl,8x-2.lvl,8x-1.lvl,,,,,,,,,3d-22.lvl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9x-8.lvl,9x-6.lvl,9x-5.lvl,9x-4.lvl,9x-3.lvl,9x-2.lvl,9x-1.lvl,,,,,,,,,,,3d-23.lvl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9x-10.lvl,,,,..,,,,,,,,,,9x-7.lvl,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6-21.lvl,6-20.lvl,6-19.lvl,6-18.lvl,6-17.lvl,6-16.lvl,6-15.lvl,6-14.lvl,6-13.lvl,6-12.lvl,6-11.lvl,6-10.lvl,6-9.lvl,6-8.lvl,6-7.lvl,6-6.lvl,6-5.lvl,6-4.lvl,6-3.lvl,6-2.lvl,6-1.lvl,6-1end.lvl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7-0.lvl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
..,,,,,,,,,,,,,,,,,,,,,,,,,,,,7-15.lvl,7-14.lvl,7-13.lvl,7-12.lvl,7-11.lvl,7-10.lvl,7-9.lvl,7-8.lvl,7-7.lvl,7-6.lvl,7-5.lvl,7-4.lvl,7-3.lvl,7-2.lvl,7-1.lvl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
..,,c1-1.lvl,c1-2.lvl,c1-3.lvl,c1-4.lvl,c1-5.lvl,c1-6.lvl,c1-7.lvl,c1-8.lvl,c1-9.lvl,c1-10.lvl,,10x-2.lvl,10x-1.lvl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
..,,c2-1.lvl,c2-2.lvl,c2-3.lvl,c2-4.lvl,c2-5.lvl,c2-6.lvl,c2-7.lvl,c2-8.lvl,c2-9.lvl,c2-10.lvl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
..,,c3-1.lvl,c3-2.lvl,c3-3.lvl,c3-4.lvl,c3-5.lvl,c3-6.lvl,c3-7.lvl,c3-8.lvl,c3-9.lvl,c3-10.lvl,,10x-5.lvl,10x-6.lvl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
..,,c4a-1.lvl,c4a-2.lvl,c4a-3.lvl,c4a-4.lvl,c4a-5.lvl,c4a-6.lvl,c4a-7.lvl,c4a-8.lvl,c4a-9.lvl,c4a-10.lvl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
..,,c4b-1.lvl,c4b-2.lvl,c4b-3.lvl,c4b-4.lvl,c4b-5.lvl,c4b-6.lvl,c4b-7.lvl,c4b-8.lvl,c4b-9.lvl,c4b-10.lvl,,10x-8.lvl,10x-7.lvl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
..,,c4c-1.lvl,c4c-2.lvl,c4c-3.lvl,c4c-4.lvl,c4c-5.lvl,c4c-6.lvl,c4c-7.lvl,c4c-8.lvl,c4c-9.lvl,c4c-10.lvl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
..,,c5a-1.lvl,c5a-2.lvl,c5a-3.lvl,c5a-4.lvl,c5a-5.lvl,c5a-6.lvl,c5a-7.lvl,c5a-8.lvl,c5a-9.lvl,c5a-10.lvl,,10x-3.lvl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
..,,c5b-1.lvl,c5b-2.lvl,c5b-3.lvl,c5b-4.lvl,c5b-5.lvl,c5b-6.lvl,c5b-7.lvl,c5b-8.lvl,c5b-9.lvl,c5b-10.lvl,,10x-4.lvl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
..,,c5c-1.lvl,c5c-2.lvl,c5c-3.lvl,c5c-4.lvl,c5c-5.lvl,c5c-6.lvl,c5c-7.lvl,c5c-8.lvl,c5c-9.lvl,c5c-10.lvl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
..,,c9-0.lvl,c9-1.lvl,c9-2.lvl,c9-3.lvl,c9-4.lvl,c9-5.lvl,c9-6.lvl,c9-7.lvl,c9-8.lvl,c9-9.lvl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
..,,g9-0.lvl,g9-1.lvl,g9-2.lvl,g9-3.lvl,g9-4.lvl,g9-5.lvl,g9-6.lvl,g9-7.lvl,g9-8.lvl,g9-9.lvl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
..,,$c1-1.lvl,$c1-2.lvl,$c1-3.lvl,$c1-4.lvl,$c1-5.lvl,$c1-6.lvl,$c1-7.lvl,$c1-8.lvl,$c1-9.lvl,$c1-10x.lvl,$c2-1x.lvl,$c2-2.lvl,$c2-3.lvl,$c2-4.lvl,$c2-5.lvl,$c2-6.lvl,$c2-7.lvl,$c2-8.lvl,$c2-9.lvl,$c2-10x.lvl,$c3-1x.lvl,$c3-2.lvl,$c3-3.lvl,$c3-4.lvl,$c3-5.lvl,$c3-6.lvl,$c3-7.lvl,$c3-8.lvl,$c3-9.lvl,$c3-10x.lvl,$c4c-1x.lvl,$c4c-2.lvl,$c4c-3.lvl,$c4c-4.lvl,$c4c-5.lvl,$c4c-6.lvl,$c4c-7.lvl,$c4c-8.lvl,$c4c-9.lvl,$c4c-10x.lvl,$c5c-1x.lvl,$c5c-2.lvl,$c5c-3.lvl,$c5c-4.lvl,$c5c-5.lvl,$c5c-6.lvl,$c5c-7.lvl,$c5c-8.lvl,$c5c-9.lvl,$c5c-10x.lvl,$c4a-1x.lvl,$c4a-2.lvl,$c4a-3.lvl,$c4a-4.lvl,$c4a-5.lvl,$c4a-6.lvl,$c4a-7.lvl,$c4a-8.lvl,$c4a-9.lvl,$c4a-10x.lvl,$c5a-1x.lvl,$c5a-2.lvl,$c5a-3.lvl,$c5a-4.lvl,$c5a-5.lvl,$c5a-6.lvl,$c5a-7.lvl,$c5a-8.lvl,$c5a-9.lvl,$c5a-10x.lvl,$c4b-1x.lvl,$c4b-2.lvl,$c4b-3.lvl,$c4b-4.lvl,$c4b-5.lvl,$c4b-6.lvl,$c4b-7.lvl,$c4b-8.lvl,$c4b-9.lvl,$c4b-10x.lvl,$c5b-1x.lvl,$c5b-2.lvl,$c5b-3.lvl,$c5b-4.lvl,$c5b-5.lvl,$c5b-6.lvl,$c5b-7.lvl,$c5b-8.lvl,$c5b-9.lvl,$c5b-10x.lvl,c6-1.lvl,c6-2.lvl,c6-3.lvl,c6-4.lvl,c6-5.lvl,c6-6.lvl,c6-7.lvl,c6-8.lvl,c6-9.lvl,c6-10.lvl
..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
..,,g1-1.lvl,g1-2.lvl,g1-3.lvl,g1-4.lvl,g1-5.lvl,g1-6.lvl,g1-7.lvl,g1-8.lvl,g1-9.lvl,g1-10.lvl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
..,,g2-1.lvl,g2-2.lvl,g2-3.lvl,g2-4.lvl,g2-5.lvl,g2-6.lvl,g2-7.lvl,g2-8.lvl,g2-9.lvl,g2-10.lvl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
..,,g3-1.lvl,g3-2.lvl,g3-3.lvl,g3-4.lvl,g3-5.lvl,g3-6.lvl,g3-7.lvl,g3-8.lvl,g3-9.lvl,g3-10.lvl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
..,,g4-1.lvl,g4-2.lvl,g4-3.lvl,g4-4.lvl,g4-5.lvl,g4-6.lvl,g4-7.lvl,g4-8.lvl,g4-9.lvl,g4-10.lvl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
..,,g0-1.lvl,g0-2.lvl,g0-3.lvl,g0-4.lvl,g0-5.lvl,g0-6.lvl,g0-7.lvl,g0-8.lvl,g0-9.lvl,g0-10.lvl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
..,,g5-1.lvl,g5-2.lvl,g5-3.lvl,g5-4.lvl,g5-5.lvl,g5-6.lvl,g5-7.lvl,g5-8.lvl,g5-9.lvl,g5-10.lvl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
..,,,i4-5.lvl,i4-6.lvl,,,,i5-5.lvl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
..,,,i4-4.lvl,i4-3.lvl,,,,i5-4.lvl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
..,,,i4-1.lvl,i4-2.lvl,,,,i5-3.lvl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
..,,,i3-6.lvl,i3-5.lvl,i3-4.lvl,,,i5-2.lvl,i5-1.lvl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
..,,,i3-1.lvl,i3-2.lvl,i3-3.lvl,,,$i4-5.lvl,$i4-6x.lvl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
..,,,i2-7.lvl,i2-6.lvl,i2-5.lvl,,,$i4-4.lvl,$i4-3.lvl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
..,,i2-1.lvl,i2-2.lvl,i2-3.lvl,i2-4.lvl,,,$i4-1x.lvl,$i4-2.lvl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
..,,i1-8.lvl,i1-7.lvl,i1-6.lvl,i1-5.lvl,,,$i3-6x.lvl,$i3-5.lvl,$i3-4.lvl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
..,,i1-1.lvl,i1-2.lvl,i1-3.lvl,i1-4.lvl,,,$i3-1x.lvl,$i3-2.lvl,$i3-3.lvl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
..,,,,,,,,$i2-7x.lvl,$i2-6.lvl,$i2-5.lvl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
..,,,,,,,$i2-1x.lvl,$i2-2.lvl,$i2-3.lvl,$i2-4.lvl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
..,,,,,,,$i1-8x.lvl,$i1-7.lvl,$i1-6.lvl,$i1-5.lvl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
..,,,,,,,$i1-1.lvl,$i1-2.lvl,$i1-3.lvl,$i1-4.lvl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v-connect.lvl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v-start.lvl,
